post_id,city,price,beds,baths,sqft
5807433813,san jose,1895,2,1,810
pre2013_59263,san jose,1875,2,2,1002
pre2013_59229,san jose,1995,2,2,995
pre2013_60467,san jose,870,1,1,500
pre2013_36347,san jose,2950,3,2,1605
3509868375,san jose,2250,4,2,1570
5525665890,san jose,3100,3,2.5,1641
5525502551,san jose,3350,4,2,1500
pre2013_12611,san jose,2995,4,2.5,1900
4966953463,san jose,2395,2,2,980
6458535254,san jose,1999,1,1,286
4935447292,san jose,1825,1,1,675
pre2013_13648,san jose,1395,2,1,910
5269343344,san jose,2753,2,2,1036
4700136593,san jose,1550,1,1,744
pre2013_67138,san jose,1800,1,1,975
4935266493,san jose,2150,1,1,550
6531240949,san jose,4250,4,3,1950
5302405545,san jose,1950,2,1,900
5302422313,san jose,2395,2,2,980
5975834028,san jose,2995,3,2,1650
pre2013_44416,san jose,1495,1,1,701
5460120834,san jose,2195,2,2,980
pre2013_37610,san jose,2490,4,2,1950
pre2013_37250,san jose,3150,3,3,2300
pre2013_64122,san jose,3100,4,3,2705
4946036298,san jose,2185,0,1,565
4923292931,san jose,2250,2,1,1100
pre2013_47757,san jose,2200,4,2,1440
5365196090,san jose,3000,2,2,1100
6645959075,san jose,2785,2,1,1064
6455331489,san jose,1900,1,1,581
3878901026,san jose,2748,3,3,1319
4265850255,san jose,2500,2,2.5,1291
4834873536,san jose,1500,2,1,900
6305939293,san jose,2575,2,2,997
6514160115,san jose,2095,2,1,850
5955707518,san jose,4395,5,3,2400
5972798354,san jose,1595,1,1,550
4250615376,san jose,2300,3,2,1000
pre2013_66650,san jose,1775,3,1.5,1308
pre2013_66660,san jose,2038,2,2,1064
pre2013_69087,san jose,3195,3,1,1400
pre2013_41188,san jose,2300,4,2,1854
5626457190,san jose,2880,3,2,1040
5043422964,san jose,2730,2,2,1070
pre2013_35944,san jose,2195,3,2.5,1656
4806657957,san jose,3100,3,2.5,1451
5536605387,san jose,3750,4,2,1873
pre2013_19762,san jose,1600,2,1.5,950
5525539726,san jose,2200,0,1,557
5954273559,san jose,3650,3,2,1240
6531245752,san jose,3400,3,2.5,1800
5975798217,san jose,2395,2,1,1000
5807494162,san jose,2500,2,1,900
5493136602,san jose,3000,2,2,950
4259977570,san jose,2058,3,1.5,1235
5460151711,san jose,1695,1,1,750
6397331559,san jose,2295,2,1.5,822
4622257752,san jose,3650,3,2.5,1830
pre2013_47064,san jose,2400,3,2.5,1800
4966909223,san jose,2000,2,1,900
pre2013_53149,san jose,1600,2,1.5,1017
pre2013_36757,san jose,1495,2,1,900
pre2013_39086,san jose,1950,2,2,1000
pre2013_66605,san jose,1875,1,1,768
4700057648,san jose,2800,3,2,1350
4692160814,san jose,2850,4,2,1560
6305914469,san jose,2864,2,2,1294
pre2013_44002,san jose,3600,4,3,3000
pre2013_53134,san jose,3500,2,2,2700
pre2013_62455,san jose,1550,2,2,925
pre2013_47726,san jose,1695,2,2,1000
5817208010,san jose,2700,2,2,900
5743473519,san jose,4850,5,3,2464
6645941880,san jose,2931,3,1.5,1235
5503903151,san jose,2295,2,2,980
4855513147,san jose,2650,3,2,1143
6397342007,san jose,1900,1,1,581
5302351798,san jose,2120,2,1,880
5975810994,san jose,1995,2,1,850
pre2013_16490,san jose,1700,2,1.5,950
6614166773,san jose,2100,2,1,1150
6616650604,san jose,2300,2,1,903
pre2013_55815,san jose,2350,3,2.5,1328
pre2013_23778,san jose,1800,2,2,1100
4847413983,san jose,1900,2,1,841
5745592115,san jose,3700,4,2,1534
5780854843,san jose,2995,3,2.5,1500
4623152146,san jose,2795,2,2,1200
4966917346,san jose,2295,2,2,980
5077352492,san jose,2005,2,1,880
pre2013_78621,san jose,1467,2,1,1000
5637856956,san jose,2450,2,2,1000
4956678750,san jose,2950,4,2.5,1717
pre2013_41616,san jose,2975,3,3,1850
5393037628,san jose,4800,3,2.5,1835
4623102414,san jose,2700,3,3,1800
5269327111,san jose,1895,1,1,674
pre2013_15444,san jose,1950,2,1,950
4700216967,san jose,2470,3,1,1575
pre2013_62874,san jose,2400,2,2,1400
5526561401,san jose,3195,3,2.5,1700
pre2013_60436,san jose,1000,1,1,1650
5763470282,san jose,3200,4,2.5,1717
5729987246,san jose,3050,3,2,1350
5538094699,san jose,1999,1,1,581
5419003251,san jose,2650,3,1.5,1235
4634122911,san jose,2549,2,2,1079
pre2013_69061,san jose,2000,2,2.5,1000
6505538965,san jose,3250,3,2.5,1983
5664665824,san jose,3500,3,2,1500
pre2013_10812,san jose,1640,2,1,836
5514467540,san jose,1600,2,1,650
5517438994,san jose,5600,5,4,3880
5508459518,san jose,2600,2,1,900
pre2013_58398,san jose,2330,2,2,1038
5946073291,san jose,2995,3,2,1377
5615189378,san jose,2199,2,1,880
5763501320,san jose,2700,2,2,1002
5609250686,san jose,3950,3,2.5,2045
pre2013_62892,san jose,2350,3,2,1232
5611140533,san jose,2690,2,2,1016
pre2013_58404,san jose,1395,2,1,910
pre2013_22275,san jose,2650,3,2.5,1890
pre2013_61677,san jose,2395,3,2.5,1700
pre2013_55831,san jose,3900,4,3,2400
6424475915,san jose,1850,1,1,675
pre2013_51897,san jose,900,2,1,924
pre2013_64845,san jose,1810,2,2,992
pre2013_61272,san jose,2700,4,3,1900
5807483494,san jose,2895,3,1.5,1260
6603810133,san jose,2200,1,1,722
5171321646,san jose,1895,1,1,675
pre2013_61252,san jose,2395,3,2.5,1700
pre2013_47023,san jose,3200,4,2.5,2099
5796442472,san jose,2600,2,2,992
pre2013_127108,san jose,1400,3,1,1500
pre2013_16213,san jose,1700,3,2,1100
pre2013_129897,san jose,1329,3,2,1100
pre2013_18533,san jose,1800,2,1.5,900
pre2013_139399,san jose,1100,2,1,900
pre2013_20719,san jose,1800,2,1.5,1055
pre2013_114784,san jose,1195,2,2,950
pre2013_82838,san jose,2375,3,2.5,1789
pre2013_34139,san jose,4345,4,2.5,2087
4817212565,san jose,2750,3,2,1400
4834839287,san jose,1495,0,1,400
4803736882,san jose,2400,3,2.5,1500
4803736261,san jose,2400,3,2.5,1500
5818392354,san jose,3250,3,2,1320
5819606650,san jose,1895,1,1,700
pre2013_116004,san jose,2100,3,2.5,2100
pre2013_40303,san jose,1450,2,1,910
5043427932,san jose,2195,2,1,900
pre2013_139400,san jose,779,1,1,625
pre2013_42841,san jose,1850,3,2,1100
pre2013_62466,san jose,4900,4,3.5,2000
pre2013_34610,san jose,3095,4,2.5,1598
pre2013_69483,san jose,1900,3,2,1146
pre2013_13758,san jose,2500,3,2,1480
pre2013_4478,san jose,1500,2,2,1160
5429280045,san jose,3750,4,2,2250
5429808050,san jose,2900,2,2.5,1051
pre2013_72365,san jose,2295,3,2,1205
pre2013_72340,san jose,2295,3,2,1205
5430887125,san jose,1850,1,1,575
5449500149,san jose,3400,3,2,1600
4804814053,san jose,2500,3,2,1500
3878924299,san jose,1880,2,2,870
4106279177,san jose,2650,2,1,960
5795759977,san jose,2800,3,2,1232
4255594430,san jose,1886,2,2,809
pre2013_60860,san jose,2750,4,2,1605
4264243092,san jose,2300,3,1,1100
4442236682,san jose,2350,2,2,986
5599601334,san jose,3180,2,1,1000
5601714522,san jose,3400,3,2,1329
pre2013_19212,san jose,2195,3,2,1330
pre2013_19238,san jose,2195,3,2,1330
5054816795,san jose,2500,3,2,1300
pre2013_31338,san jose,1750,2,1,960
4639969183,san jose,2100,2,1,880
4645317018,san jose,2800,3,2,1200
4645238741,san jose,3700,3,2,1271
4645231033,san jose,5200,6,4,2600
pre2013_54449,san jose,2300,2,1.5,1015
5663796527,san jose,1000,1,1,110
4656062315,san jose,1825,1,1,675
4648149485,san jose,2150,2,1,900
3547075908,san jose,1525,2,1,950
4667233121,san jose,3000,3,2,1300
pre2013_21707,san jose,1664,2,1,809
pre2013_55444,san jose,1200,1,1,650
pre2013_34122,san jose,2500,3,2,1450
pre2013_22349,san jose,1600,2,2,1160
5774762655,san jose,1795,1,1,600
pre2013_35073,san jose,1400,2,1,960
pre2013_35086,san jose,1450,2,1.5,900
pre2013_134048,san jose,2450,4,2,1700
4865872033,san jose,2695,2,1,1050
pre2013_23457,san jose,1425,2,1.5,1100
5818394448,san jose,1700,1,1,650
5783197303,san jose,4650,5,3.5,2400
5818447044,san jose,4850,5,3,2250
5818425814,san jose,4850,5,3,2250
4924651506,san jose,1650,1,1,600
4910003774,san jose,2095,2,1,1000
4935239776,san jose,3795,3,1,1247
pre2013_52822,san jose,2195,2,2,1090
5830648354,san jose,1900,2,1,700
5858929138,san jose,4200,3,2.5,1650
4028362533,san jose,2250,2,2,1150
pre2013_58031,san jose,1425,2,1.5,1000
4956676334,san jose,1750,2,1,865
4956710228,san jose,3932,2,2.5,1457
pre2013_58360,san jose,1688,2,2,1040
4966909039,san jose,1795,1,1,540
4966856270,san jose,2125,2,1,800
pre2013_62095,san jose,2350,3,2,1300
6578437634,san jose,4200,3,2.5,1925
pre2013_13310,san jose,2500,3,2,1480
6331668895,san jose,2575,2,2,900
5418994840,san jose,2500,2,2,910
pre2013_60447,san jose,4900,4,3.5,2000
pre2013_41200,san jose,1900,2,2,1025
6477487352,san jose,1920,1,1,575
6454138445,san jose,3295,3,1,1134
5672567141,san jose,4950,3,2.5,1900
pre2013_41993,san jose,1050,1,1,550
pre2013_45946,san jose,1650,2,2,1057
5256906943,san jose,2365,2,1.5,1300
4718557321,san jose,2795,2,1,1000
pre2013_47416,san jose,1275,2,1,1100
pre2013_44418,san jose,2050,2,2.5,1292
5280374783,san jose,3532,2,1,1195
pre2013_34142,san jose,1688,2,2,1050
pre2013_64111,san jose,1850,3,1.5,1100
4797039745,san jose,1595,1,1,700
pre2013_57710,san jose,1150,1,1,830
pre2013_16216,san jose,1450,2,1.5,850
5761921514,san jose,1795,1,1,600
pre2013_45568,san jose,1400,2,1,750
5313271048,san jose,2876,2,2,1081
pre2013_66159,san jose,2050,2,1,950
pre2013_47047,san jose,1575,2,2,920
5354892989,san jose,2599,2,2,1059
5351159080,san jose,2599,2,2,1060
6447118149,san jose,2795,2,2,1025
pre2013_37215,san jose,975,1,1,650
5625556952,san jose,3700,3,3,1811
pre2013_47754,san jose,2500,3,2,1480
pre2013_52812,san jose,2195,3,2,1330
4946060240,san jose,1944,1,1,725
pre2013_64475,san jose,4100,4,3.5,2000
4270118726,san jose,2050,2,1,1200
4966856947,san jose,3149,1,1,818
pre2013_59672,san jose,1995,2,2,1118
5536612132,san jose,4043,2,2,1274
pre2013_14008,san jose,2500,3,2,1480
pre2013_37182,san jose,1300,2,1.5,1000
pre2013_70926,san jose,1650,1,1,1080
pre2013_14255,san jose,1395,2,1.5,950
5419561379,san jose,2700,3,2.5,1130
5066186882,san jose,2589,2,2,809
pre2013_50268,san jose,1485,2,2,950
4656061938,san jose,2522,2,2,890
pre2013_72382,san jose,1300,2,1,800
5439499249,san jose,3400,3,2,1600
4667266603,san jose,3275,3,2,1178
4654799390,san jose,3495,3,2,1400
pre2013_50570,san jose,1950,2,2,1100
pre2013_32742,san jose,2120,2,2,1258
5536770889,san jose,4000,2,1,1000
3812293774,san jose,1595,2,1,900
6447119722,san jose,3950,4,2,1550
5504089374,san jose,2495,2,1,960
5758954400,san jose,2075,2,1,840
5983006999,san jose,1695,1,1,600
5978136405,san jose,2490,2,2,1200
5985924358,san jose,2850,1,1.5,1250
5503954097,san jose,2581,2,2,809
pre2013_21748,san jose,2190,2,2,1386
4253032507,san jose,2005,2,1,960
pre2013_17205,san jose,1895,3,2,1100
pre2013_17317,san jose,2450,3,2,1300
pre2013_63700,san jose,1510,2,1,720
5413277066,san jose,2495,2,2,1000
pre2013_37618,san jose,1474,2,2,852
pre2013_52772,san jose,2600,3,2,1256
4256566322,san jose,1550,2,1,900
pre2013_9942,san jose,1350,2,1.5,1100
6569692342,san jose,2795,2,2,1052
pre2013_56151,san jose,1675,2,2,950
6496956642,san jose,1700,1,1,660
5785515310,san jose,4200,3,2,1328
5673976170,san jose,2207,2,1,809
5650424676,san jose,3195,3,2,1400
pre2013_58389,san jose,1698,2,2,1150
pre2013_39076,san jose,1800,2,2,1045
pre2013_69030,san jose,1350,2,1,900
4600620463,san jose,2000,2,1,843
4647562705,san jose,2300,2,2,1025
5807509628,san jose,2950,2,2,1148
6604217955,san jose,2395,2,1,875
4611918922,san jose,1250,1,1,660
4602049975,san jose,2195,2,1,900
4611910162,san jose,3750,3,2.5,1820
pre2013_33217,san jose,1475,1,1,670
pre2013_33175,san jose,1500,2,1.5,915
5413934393,san jose,2850,2,1.5,1143
4691328278,san jose,2795,2,1,1008
5238466460,san jose,3500,3,2.5,1550
5626650086,san jose,1000,1,1,110
pre2013_60066,san jose,2395,4,2.5,1800
pre2013_63688,san jose,1428,1,1,650
3785904028,san jose,2850,5,3,1900
5628038564,san jose,2250,2,1,1000
pre2013_71910,san jose,1500,2,2,1073
pre2013_28803,san jose,1750,3,2,1500
pre2013_36361,san jose,2500,4,2,2200
pre2013_64119,san jose,1200,1,1,800
5637926828,san jose,2500,2,2,800
pre2013_67544,san jose,1459,2,1,740
4946049072,san jose,1650,1,1,600
4946014356,san jose,2644,2,2,809
5419551125,san jose,2975,2,2,1070
pre2013_68021,san jose,1725,2,1,809
pre2013_61269,san jose,1075,1,1,672
pre2013_61293,san jose,1890,3,1.5,1100
4825369097,san jose,3800,3,2,1459
pre2013_42463,san jose,1900,2,1,806
pre2013_43688,san jose,2456,3,2,1232
5303883358,san jose,6000,4,5,2300
5088674382,san jose,2395,0,1,650
4833213753,san jose,1945,2,1,900
pre2013_58811,san jose,5250,4,3.5,2000
5729818802,san jose,3800,3,2,1382
pre2013_62867,san jose,4900,4,3.5,2000
pre2013_47774,san jose,2300,3,2.5,1400
5735816253,san jose,4000,3,2,1400
4807712638,san jose,2600,3,2,1500
pre2013_33713,san jose,1950,2,2,978
4865925161,san jose,1828,1,1,810
4794526086,san jose,2500,3,2,1500
pre2013_55872,san jose,1455,1,1,635
6482488350,san jose,3600,3,2,1440
4839634241,san jose,2000,2,1.5,1200
4855517897,san jose,1995,2,1,1100
5761936151,san jose,1795,1,1,600
5777243624,san jose,2800,3,2,1350
pre2013_56143,san jose,1675,2,2,950
4956738125,san jose,2175,1,1,665
5965318831,san jose,2695,2,1,1050
5975818149,san jose,3300,3,2,1300
4845199575,san jose,1856,1,1,631
pre2013_68589,san jose,2800,3,2.5,1678
pre2013_12756,san jose,1850,2,2.5,1150
5520742550,san jose,3350,3,2,1892
pre2013_50260,san jose,1300,1,1,700
6468271752,san jose,4600,4,3,2300
4843976008,san jose,2500,2,2,1137
5269398582,san jose,2500,2,2,922
5626510149,san jose,3395,3,2,1500
5789885834,san jose,2200,2,1,1050
5414983716,san jose,1850,1,1,575
6521148164,san jose,1650,1,1,660
5135444954,san jose,2380,2,1,720
5571009469,san jose,2405,2,1,809
4628667583,san jose,2500,3,2,1200
3562864662,san jose,5250,4,3.5,2975
5587534712,san jose,2295,2,2,870
pre2013_33197,san jose,1995,3,1.5,1570
5504078670,san jose,3635,3,2,1200
pre2013_12862,san jose,1525,2,2,950
pre2013_61232,san jose,1345,3,2,1410
5482542352,san jose,4350,4,2.5,1770
5525480097,san jose,3658,1,1,977
5785402309,san jose,3800,3,2,1400
6592702539,san jose,2395,2,1,875
6610641786,san jose,2395,2,1,875
pre2013_64893,san jose,1795,2,2,925
pre2013_66592,san jose,1660,2,2,840
6397334424,san jose,2300,2,1,850
5796550906,san jose,3900,4,2.5,2100
6583208026,san jose,2095,1,1,575
3531704945,san jose,2500,1,1.5,1100
pre2013_61294,san jose,1447,2,1,720
5514471031,san jose,3500,3,3,1976
6575830497,san jose,2095,1,1,575
6573179011,san jose,2095,1,1,575
5403587875,san jose,3100,2,2,1350
5829403573,san jose,2950,1,1.5,1250
5818948061,san jose,3995,4,2,1400
pre2013_76334,san jose,2500,3,1,1100
4243733225,san jose,1690,2,1,850
4988514115,san jose,2050,2,2,830
6472456491,san jose,3350,2,1,1750
5500007926,san jose,3500,3,3,1233
6557380564,san jose,3350,3,2.5,1118
5642826676,san jose,2795,2,2.5,1260
pre2013_17287,san jose,2450,3,2,1300
5780866255,san jose,2450,2,2,926
5171260316,san jose,4043,2,2,1200
4678123743,san jose,2500,3,2,1323
5741241671,san jose,2250,2,1.5,1014
4670283171,san jose,3450,4,2,1300
pre2013_19525,san jose,2500,2,2,1118
5529533478,san jose,1825,2,1,900
pre2013_50257,san jose,1275,1,1,700
5393086677,san jose,3295,3,2,1467
5077295410,san jose,1700,2,1,750
5763514327,san jose,1795,1,1,600
pre2013_43222,san jose,875,1,1,500
5471817451,san jose,2250,2,1,1000
5758845968,san jose,1795,1,1,570
4935289440,san jose,2580,2,1,960
pre2013_67063,san jose,1850,2,1,960
pre2013_58046,san jose,1425,2,1.5,1050
5463653275,san jose,2250,2,1,1000
5493052249,san jose,2250,2,1,1000
5393105455,san jose,3795,3,2,1900
pre2013_21475,san jose,1740,2,1,960
pre2013_64895,san jose,1875,2,1,840
5538072194,san jose,2025,1,1,700
pre2013_12941,san jose,2295,3,2.5,1529
pre2013_47087,san jose,1550,2,1.5,1100
5503956597,san jose,3700,3,3,1233
5774359598,san jose,1775,1,1,600
6379039996,san jose,2094,2,1,950
5762483881,san jose,2550,2,1,850
4615332424,san jose,1700,1,1,608
5737381187,san jose,4400,3,2,1700
4253030594,san jose,1540,1,1,650
5779632863,san jose,3000,3,2,1300
5729838201,san jose,1675,1,1,700
pre2013_21564,san jose,1650,2,2,950
6583366892,san jose,2095,1,1,575
4623121749,san jose,3600,4,2.5,1408
5159702665,san jose,1795,1,1,750
pre2013_67150,san jose,2595,3,2,1400
5171343278,san jose,3130,2,2,1000
5340799201,san jose,2200,2,1,950
5796556224,san jose,2500,2,1.5,1000
5774818086,san jose,2380,2,2,1024
5340790439,san jose,1825,1,1,725
5340803642,san jose,2200,2,1,950
5340816408,san jose,2200,2,1,1000
pre2013_18344,san jose,2000,2,1,750
pre2013_47554,san mateo,2550,3,2,1400
4600223469,san mateo,2491,2,1,910
pre2013_14149,san mateo,3350,3,3,1670
4893164827,san mateo,2995,2,2,1244
5077340463,san mateo,3768,2,1,939
pre2013_12712,san mateo,2350,2,1,1000
4924629774,san mateo,3530,2,1.5,1200
4845199510,san mateo,2950,2,1,1000
4807714308,san mateo,2855,0,1,900
4845034437,san mateo,3530,2,1.5,1200
pre2013_132112,san mateo,1900,3,2,1850
pre2013_108860,san mateo,1400,2,2,1250
4816548701,san mateo,2555,2,2,750
4845205115,san mateo,3530,2,2,1220
pre2013_19099,san mateo,4457,3,3,1384
pre2013_103577,san mateo,1150,1,1,900
pre2013_63420,san mateo,3036,1,1,809
4807715184,san mateo,2880,0,1,1005
pre2013_68783,san mateo,2897,3,1.5,1094
6471922116,san mateo,3400,3,1,1300
pre2013_57881,san mateo,2275,2,1,1054
5926430691,san mateo,4200,3,2.5,2090
5280456219,san mateo,2340,1,1,684
5077499224,san mateo,2999,1,1,713
pre2013_60666,san mateo,2040,2,1,835
pre2013_126627,san mateo,1900,3,2,1850
pre2013_61012,san mateo,3000,4,4,2300
4977598857,san mateo,3769,3,1,1064
pre2013_10420,san mateo,2280,2,2,1000
5291345322,san mateo,2275,1,1,634
pre2013_70208,san mateo,2675,2,2.5,1340
5945529078,san mateo,2890,2,1,990
pre2013_49762,san mateo,2300,2,2,1100
6040360841,san mateo,3350,2,1,1100
4966927154,san mateo,4141,2,2,1344
5313188986,san mateo,3655,2,2,1066
pre2013_36113,san mateo,2750,2,2.5,1318
pre2013_119371,san mateo,1550,2,1,900
4977694703,san mateo,3698,2,1,1003
pre2013_122317,san mateo,1650,2,2,1500
5280370654,san mateo,3398,2,1,939
pre2013_44185,san mateo,1975,2,2,875
4926380931,san mateo,3595,3,2,1300
pre2013_21919,san mateo,2595,3,1.5,1140
pre2013_38539,san mateo,1650,1,1,686
6539209098,san mateo,2900,1,1,900
pre2013_49175,san mateo,1795,2,1,900
6546041245,san mateo,2900,1,1,900
pre2013_65484,san mateo,1875,1,1,609
6480280816,san mateo,2295,1,1,650
pre2013_48508,san mateo,2000,2,1,1159
pre2013_64610,san mateo,2500,2,2,1201
pre2013_69670,san mateo,2495,3,2,1550
pre2013_66852,san mateo,1450,1,1,650
pre2013_65488,san mateo,1963,2,1,895
pre2013_62634,san mateo,3200,4,4,2300
4600381759,san mateo,2000,1,1,750
pre2013_16847,san mateo,2925,2,2.5,1250
pre2013_22055,san mateo,1525,1,1,525
4766306655,san mateo,3495,3,1,1267
4677934627,san mateo,2506,2,1,808
pre2013_66314,san mateo,1850,1,2,750
6359740472,san mateo,5278,3,2,1360
pre2013_50663,san mateo,2950,3,1.5,1140
pre2013_59817,san mateo,2477,1,1,651
pre2013_106952,san mateo,1450,2,2,1035
pre2013_119780,san mateo,1550,2,1,900
4959700645,san mateo,4995,3,2.5,2000
pre2013_85231,san mateo,2100,3,2,1850
5043443731,san mateo,4134,2,2,1171
pre2013_70207,san mateo,2542,1,1,809
pre2013_66393,san mateo,1495,1,1,800
pre2013_40062,san mateo,1650,2,1,800
pre2013_14771,san mateo,2200,2,2,1100
pre2013_43850,san mateo,2359,2,2,886
4666951550,san mateo,3848,3,2,1367
pre2013_62266,san mateo,4073,3,2,1367
pre2013_108480,san mateo,1300,2,1.5,1020
5365189691,san mateo,1995,0,1,628
pre2013_54605,san mateo,4494,3,3,1384
pre2013_49386,san mateo,1935,2,2,850
6455331936,san mateo,3123,2,1,1054
pre2013_41745,san mateo,1599,2,1,800
5365236263,san mateo,2395,1,1,700
pre2013_13994,san mateo,3495,3,2,1800
5054831347,san mateo,2700,2,2,918
5043407114,san mateo,5144,3,3,1635
pre2013_112417,san mateo,1900,3,2,1850
pre2013_79397,san mateo,2495,3,2,2000
5964142200,san mateo,1100,1,1,200
pre2013_40061,san mateo,1850,2,1,900
4935286312,san mateo,3595,3,2,1300
5280342957,san mateo,2455,1,1,700
4766315301,san mateo,3698,2,2,987
pre2013_33439,san mateo,2495,2,2,1500
pre2013_61832,san mateo,3178,2,2,1177
pre2013_39664,san mateo,2550,3,2,1400
4977596325,san mateo,2880,2,1,955
pre2013_54619,san mateo,2205,2,2,858
pre2013_32904,san mateo,3000,3,2.5,1700
4663322961,san mateo,3320,2,2,1170
pre2013_72096,san mateo,2360,2,2,875
5302389165,san mateo,2450,1,1,686
4956671563,san mateo,1795,1,1,700
5077206327,san mateo,3098,1,1,651
4929137855,san mateo,3300,5,2,21003
4935258434,san mateo,3122,2,2,1091
5280293927,san mateo,2707,1,1,680
4912011008,san mateo,2750,2,2,1020
4959344580,san mateo,3300,2,2,1060
pre2013_65421,san mateo,2235,2,1,959
pre2013_65874,san mateo,2192,1,1,807
pre2013_33393,san mateo,3150,3,2.5,1590
5051575715,san mateo,3295,2,1.5,1250
pre2013_137586,san mateo,1480,2,2,1320
4662897375,san mateo,3696,3,2,1318
pre2013_65478,san mateo,2270,2,2,858
6415419675,san mateo,2588,2,1,910
5817777732,san mateo,2675,1,1,765
pre2013_43852,san mateo,5200,5,4,2350
pre2013_63050,san mateo,2482,2,1.5,1094
pre2013_58188,san mateo,1475,1,1,525
pre2013_57177,san mateo,3950,3,2.5,2300
pre2013_41743,san mateo,2242,1,1,809
4766340224,san mateo,3200,2,2,1250
pre2013_56587,san mateo,2300,2,2,1050
pre2013_41794,san mateo,5200,5,4,2350
4855571307,san mateo,3100,2,2,1171
6379107244,san mateo,2688,1,1,722
pre2013_141352,san mateo,1195,1,1,900
pre2013_72563,san mateo,2030,1,1,651
pre2013_61840,san mateo,2649,3,1.5,1094
pre2013_62648,san mateo,2500,2,2,1201
4977736302,san mateo,3106,2,2,850
pre2013_37781,san mateo,2850,3,2,1480
pre2013_34324,san mateo,2950,3,2.5,1780
pre2013_20712,san mateo,1825,1,1,609
4660813338,san mateo,1800,1,1,750
pre2013_58528,san mateo,3289,2,2,1177
